website,link,header,time,year,month,day,hour,minute,second
WeChat,https://play.google.com/store/apps/details?id=com.tencent.mm,WeChat,"Sep 18, 2018, 12:39:00 PM EDT",2018,9,18,24,39,0
Messaging,https://play.google.com/store/apps/details?id=com.android.mms,Messaging,"Sep 18, 2018, 12:02:44 PM EDT",2018,9,18,24,2,44
QQ,https://play.google.com/store/apps/details?id=com.tencent.mobileqq,QQ,"Sep 18, 2018, 12:02:06 PM EDT",2018,9,18,24,2,6
NYTimes - Latest News,https://play.google.com/store/apps/details?id=com.nytimes.android,NYTimes - Latest News,"Sep 18, 2018, 11:52:09 AM EDT",2018,9,18,11,52,9
com.vivo.browser,,com.vivo.browser,"Sep 18, 2018, 11:25:19 AM EDT",2018,9,18,11,25,19
Xiami Music,https://play.google.com/store/apps/details?id=fm.xiami.main,Xiami Music,"Sep 18, 2018, 11:24:41 AM EDT",2018,9,18,11,24,41
WeChat,https://play.google.com/store/apps/details?id=com.tencent.mm,WeChat,"Sep 18, 2018, 11:24:25 AM EDT",2018,9,18,11,24,25
Messaging,https://play.google.com/store/apps/details?id=com.android.mms,Messaging,"Sep 18, 2018, 11:21:57 AM EDT",2018,9,18,11,21,57
Bank of America Mobile Banking,https://play.google.com/store/apps/details?id=com.infonow.bofa,Bank of America Mobile Banking,"Sep 18, 2018, 11:08:02 AM EDT",2018,9,18,11,8,2
WhatsApp Messenger,https://play.google.com/store/apps/details?id=com.whatsapp,WhatsApp Messenger,"Sep 18, 2018, 11:07:38 AM EDT",2018,9,18,11,7,38
Alipay,https://play.google.com/store/apps/details?id=com.eg.android.AlipayGphone,Alipay,"Sep 18, 2018, 11:04:42 AM EDT",2018,9,18,11,4,42
QQ,https://play.google.com/store/apps/details?id=com.tencent.mobileqq,QQ,"Sep 18, 2018, 10:23:53 AM EDT",2018,9,18,10,23,53
com.android.packageinstaller,,com.android.packageinstaller,"Sep 18, 2018, 10:21:22 AM EDT",2018,9,18,10,21,22
WeChat,https://play.google.com/store/apps/details?id=com.tencent.mm,WeChat,"Sep 18, 2018, 10:10:16 AM EDT",2018,9,18,10,10,16
com.vivo.browser,,com.vivo.browser,"Sep 18, 2018, 9:57:22 AM EDT",2018,9,18,9,57,22
com.ifeng.news2,,com.ifeng.news,"Sep 18, 2018, 9:57:16 AM EDT",2018,9,18,9,57,16
YouTube,https://play.google.com/store/apps/details?id=com.google.android.youtube,YouTub,"Sep 18, 2018, 9:22:04 AM EDT",2018,9,18,9,22,4
com.bbk.launcher2,,com.bbk.launcher,"Sep 18, 2018, 9:21:56 AM EDT",2018,9,18,9,21,56
WeChat,https://play.google.com/store/apps/details?id=com.tencent.mm,WeChat,"Sep 18, 2018, 9:21:48 AM EDT",2018,9,18,9,21,48
Alipay,https://play.google.com/store/apps/details?id=com.eg.android.AlipayGphone,Alipay,"Sep 18, 2018, 9:21:36 AM EDT",2018,9,18,9,21,36
com.android.BBKClock,,com.android.BBKClock,"Sep 18, 2018, 9:21:11 AM EDT",2018,9,18,9,21,11
Alipay,https://play.google.com/store/apps/details?id=com.eg.android.AlipayGphone,Alipay,"Sep 18, 2018, 5:04:54 AM EDT",2018,9,18,5,4,54
com.bbk.launcher2,,com.bbk.launcher,"Sep 18, 2018, 5:04:49 AM EDT",2018,9,18,5,4,49
WeChat,https://play.google.com/store/apps/details?id=com.tencent.mm,WeChat,"Sep 18, 2018, 5:01:16 AM EDT",2018,9,18,5,1,16
Android,,Interacted with Unknown Device operating system,"Sep 18, 2018, 3:00:00 AM EDT",2018,9,18,3,0,0
com.bbk.launcher2,,com.bbk.launcher,"Sep 17, 2018, 11:57:40 PM EDT",2018,9,17,23,57,40
YouTube,https://play.google.com/store/apps/details?id=com.google.android.youtube,YouTub,"Sep 17, 2018, 11:12:11 PM EDT",2018,9,17,23,12,11
com.bbk.launcher2,,com.bbk.launcher,"Sep 17, 2018, 11:12:07 PM EDT",2018,9,17,23,12,7
com.ifeng.news2,,com.ifeng.news,"Sep 17, 2018, 11:11:59 PM EDT",2018,9,17,23,11,59
QQmail,https://play.google.com/store/apps/details?id=com.tencent.androidqqmail,QQmail,"Sep 17, 2018, 10:57:59 PM EDT",2018,9,17,22,57,59
com.vivo.gallery,,com.vivo.gallery,"Sep 17, 2018, 10:57:50 PM EDT",2018,9,17,22,57,50
com.android.camera,,com.android.camera,"Sep 17, 2018, 10:57:30 PM EDT",2018,9,17,22,57,30
Messaging,https://play.google.com/store/apps/details?id=com.android.mms,Messaging,"Sep 17, 2018, 10:48:28 PM EDT",2018,9,17,22,48,28
com.vivo.browser,,com.vivo.browser,"Sep 17, 2018, 10:48:13 PM EDT",2018,9,17,22,48,13
Alipay,https://play.google.com/store/apps/details?id=com.eg.android.AlipayGphone,Alipay,"Sep 17, 2018, 10:47:27 PM EDT",2018,9,17,22,47,27
com.vivo.vtouch,,com.vivo.vtouch,"Sep 17, 2018, 10:46:36 PM EDT",2018,9,17,22,46,36
com.vivo.upslide,,com.vivo.upslid,"Sep 17, 2018, 10:45:20 PM EDT",2018,9,17,22,45,20
WhatsApp Messenger,https://play.google.com/store/apps/details?id=com.whatsapp,WhatsApp Messenger,"Sep 17, 2018, 10:45:12 PM EDT",2018,9,17,22,45,12
Contacts,https://play.google.com/store/apps/details?id=com.android.contacts,Contacts,"Sep 17, 2018, 10:45:04 PM EDT",2018,9,17,22,45,4
WeChat,https://play.google.com/store/apps/details?id=com.tencent.mm,WeChat,"Sep 17, 2018, 10:43:41 PM EDT",2018,9,17,22,43,41
com.android.packageinstaller,,com.android.packageinstaller,"Sep 17, 2018, 10:43:28 PM EDT",2018,9,17,22,43,28
QQ,https://play.google.com/store/apps/details?id=com.tencent.mobileqq,QQ,"Sep 17, 2018, 10:35:01 PM EDT",2018,9,17,22,35,1
YouTube,https://play.google.com/store/apps/details?id=com.google.android.youtube,YouTub,"Sep 17, 2018, 10:17:43 PM EDT",2018,9,17,22,17,43
WeChat,https://play.google.com/store/apps/details?id=com.tencent.mm,WeChat,"Sep 17, 2018, 9:22:27 PM EDT",2018,9,17,21,22,27
Messaging,https://play.google.com/store/apps/details?id=com.android.mms,Messaging,"Sep 17, 2018, 9:22:21 PM EDT",2018,9,17,21,22,21
com.bbk.launcher2,,com.bbk.launcher,"Sep 17, 2018, 9:13:12 PM EDT",2018,9,17,21,13,12
QQ,https://play.google.com/store/apps/details?id=com.tencent.mobileqq,QQ,"Sep 17, 2018, 9:13:08 PM EDT",2018,9,17,21,13,8
com.android.providers.downloads,,com.android.providers.downloads,"Sep 17, 2018, 8:50:02 PM EDT",2018,9,17,20,50,2
com.ifeng.news2,,com.ifeng.news,"Sep 17, 2018, 8:35:30 PM EDT",2018,9,17,20,35,30
com.vivo.gallery,,com.vivo.gallery,"Sep 17, 2018, 8:29:34 PM EDT",2018,9,17,20,29,34
com.vivo.vtouch,,com.vivo.vtouch,"Sep 17, 2018, 8:15:34 PM EDT",2018,9,17,20,15,34
com.vivo.gallery,,com.vivo.gallery,"Sep 17, 2018, 7:36:55 PM EDT",2018,9,17,19,36,55
com.bbk.launcher2,,com.bbk.launcher,"Sep 17, 2018, 7:36:51 PM EDT",2018,9,17,19,36,51
WeChat,https://play.google.com/store/apps/details?id=com.tencent.mm,WeChat,"Sep 17, 2018, 7:36:50 PM EDT",2018,9,17,19,36,50
com.bbk.launcher2,,com.bbk.launcher,"Sep 17, 2018, 6:37:15 PM EDT",2018,9,17,18,37,15
Instagram,https://play.google.com/store/apps/details?id=com.instagram.android,Instagram,"Sep 17, 2018, 6:13:29 PM EDT",2018,9,17,18,13,29
Bank of America Mobile Banking,https://play.google.com/store/apps/details?id=com.infonow.bofa,Bank of America Mobile Banking,"Sep 17, 2018, 6:12:56 PM EDT",2018,9,17,18,12,56
NetEase Youdao Dictionary,https://play.google.com/store/apps/details?id=com.youdao.dict,NetEase Youdao Dictionary,"Sep 17, 2018, 6:12:19 PM EDT",2018,9,17,18,12,19
Messaging,https://play.google.com/store/apps/details?id=com.android.mms,Messaging,"Sep 17, 2018, 5:45:27 PM EDT",2018,9,17,17,45,27
WhatsApp Messenger,https://play.google.com/store/apps/details?id=com.whatsapp,WhatsApp Messenger,"Sep 17, 2018, 5:44:09 PM EDT",2018,9,17,17,44,9
Contacts,https://play.google.com/store/apps/details?id=com.android.contacts,Contacts,"Sep 17, 2018, 5:40:54 PM EDT",2018,9,17,17,40,54
Alipay,https://play.google.com/store/apps/details?id=com.eg.android.AlipayGphone,Alipay,"Sep 17, 2018, 5:33:01 PM EDT",2018,9,17,17,33,1
com.ifeng.news2,,com.ifeng.news,"Sep 17, 2018, 5:28:21 PM EDT",2018,9,17,17,28,21
WeChat,https://play.google.com/store/apps/details?id=com.tencent.mm,WeChat,"Sep 17, 2018, 5:27:30 PM EDT",2018,9,17,17,27,30
com.bbk.launcher2,,com.bbk.launcher,"Sep 17, 2018, 4:48:39 PM EDT",2018,9,17,16,48,39
com.ifeng.news2,,com.ifeng.news,"Sep 17, 2018, 3:31:25 PM EDT",2018,9,17,15,31,25
com.bbk.launcher2,,com.bbk.launcher,"Sep 17, 2018, 3:23:56 PM EDT",2018,9,17,15,23,56
WeChat,https://play.google.com/store/apps/details?id=com.tencent.mm,WeChat,"Sep 17, 2018, 3:21:25 PM EDT",2018,9,17,15,21,25
NYTimes - Latest News,https://www.google.com/url?q=https://%255BENTER-YOUR-URL-HERE%255D&usg=AFQjCNHi2-NHtvDMT82zC3MZDmi4LSXpxw,Section Pag,"Sep 17, 2018, 3:12:26 PM EDT",2018,9,17,15,12,26
com.vivo.browser,,com.vivo.browser,"Sep 17, 2018, 3:06:06 PM EDT",2018,9,17,15,6,6
Messaging,https://play.google.com/store/apps/details?id=com.android.mms,Messaging,"Sep 17, 2018, 2:43:37 PM EDT",2018,9,17,14,43,37
Contacts,https://play.google.com/store/apps/details?id=com.android.contacts,Contacts,"Sep 17, 2018, 2:43:35 PM EDT",2018,9,17,14,43,35
com.android.BBKClock,,com.android.BBKClock,"Sep 17, 2018, 2:40:02 PM EDT",2018,9,17,14,40,2
WeChat,https://play.google.com/store/apps/details?id=com.tencent.mm,WeChat,"Sep 17, 2018, 1:59:29 PM EDT",2018,9,17,13,59,29
WeChat,https://play.google.com/store/apps/details?id=com.tencent.mm,WeChat,"Sep 17, 2018, 12:55:55 PM EDT",2018,9,17,24,55,55
NYTimes - Latest News,https://www.google.com/url?q=https://%255BENTER-YOUR-URL-HERE%255D&usg=AFQjCNHi2-NHtvDMT82zC3MZDmi4LSXpxw,Section Pag,"Sep 17, 2018, 12:36:45 PM EDT",2018,9,17,24,36,45
WeChat,https://play.google.com/store/apps/details?id=com.tencent.mm,WeChat,"Sep 17, 2018, 12:22:32 PM EDT",2018,9,17,24,22,32
com.bbk.launcher2,,com.bbk.launcher,"Sep 17, 2018, 12:03:37 PM EDT",2018,9,17,24,3,37
com.ifeng.news2,,com.ifeng.news,"Sep 17, 2018, 12:03:03 PM EDT",2018,9,17,24,3,3
com.android.BBKClock,,com.android.BBKClock,"Sep 17, 2018, 12:02:36 PM EDT",2018,9,17,24,2,36
NYTimes - Latest News,https://play.google.com/store/apps/details?id=com.nytimes.android,NYTimes - Latest News,"Sep 17, 2018, 12:02:20 PM EDT",2018,9,17,24,2,20
WeChat,https://play.google.com/store/apps/details?id=com.tencent.mm,WeChat,"Sep 17, 2018, 11:10:13 AM EDT",2018,9,17,11,10,13
QQmail,https://play.google.com/store/apps/details?id=com.tencent.androidqqmail,QQmail,"Sep 17, 2018, 11:06:18 AM EDT",2018,9,17,11,6,18
YouTube,https://play.google.com/store/apps/details?id=com.google.android.youtube,YouTub,"Sep 17, 2018, 10:51:43 AM EDT",2018,9,17,10,51,43
com.ifeng.news2,,com.ifeng.news,"Sep 17, 2018, 10:49:39 AM EDT",2018,9,17,10,49,39
Evernote,https://play.google.com/store/apps/details?id=com.evernote,Evernot,"Sep 17, 2018, 10:49:36 AM EDT",2018,9,17,10,49,36
Alipay,https://play.google.com/store/apps/details?id=com.eg.android.AlipayGphone,Alipay,"Sep 17, 2018, 10:47:24 AM EDT",2018,9,17,10,47,24
Xiami Music,https://play.google.com/store/apps/details?id=fm.xiami.main,Xiami Music,"Sep 17, 2018, 10:47:15 AM EDT",2018,9,17,10,47,15
com.android.camera,,com.android.camera,"Sep 17, 2018, 10:44:13 AM EDT",2018,9,17,10,44,13
NetEase Youdao Dictionary,https://play.google.com/store/apps/details?id=com.youdao.dict,NetEase Youdao Dictionary,"Sep 17, 2018, 10:36:07 AM EDT",2018,9,17,10,36,7
com.vivo.upslide,,com.vivo.upslid,"Sep 17, 2018, 10:30:36 AM EDT",2018,9,17,10,30,36
com.vivo.browser,,com.vivo.browser,"Sep 17, 2018, 10:23:20 AM EDT",2018,9,17,10,23,20
QQmail,https://play.google.com/store/apps/details?id=com.tencent.androidqqmail,QQmail,"Sep 17, 2018, 10:10:27 AM EDT",2018,9,17,10,10,27
com.android.BBKClock,,com.android.BBKClock,"Sep 17, 2018, 10:09:59 AM EDT",2018,9,17,10,9,59
com.bbk.launcher2,,com.bbk.launcher,"Sep 17, 2018, 9:15:43 AM EDT",2018,9,17,9,15,43
WeChat,https://play.google.com/store/apps/details?id=com.tencent.mm,WeChat,"Sep 17, 2018, 9:06:39 AM EDT",2018,9,17,9,6,39
Android,,Interacted with Unknown Device operating system,"Sep 17, 2018, 3:00:00 AM EDT",2018,9,17,3,0,0
WeChat,https://play.google.com/store/apps/details?id=com.tencent.mm,WeChat,"Sep 17, 2018, 2:24:51 AM EDT",2018,9,17,2,24,51
com.bbk.launcher2,,com.bbk.launcher,"Sep 17, 2018, 2:24:41 AM EDT",2018,9,17,2,24,41
com.vivo.browser,,com.vivo.browser,"Sep 17, 2018, 2:19:21 AM EDT",2018,9,17,2,19,21
com.vivo.browser,,com.vivo.browser,"Sep 17, 2018, 1:25:48 AM EDT",2018,9,17,1,25,48
com.bbk.launcher2,,com.bbk.launcher,"Sep 17, 2018, 1:25:42 AM EDT",2018,9,17,1,25,42
com.bbk.launcher2,,com.bbk.launcher,"Sep 17, 2018, 12:53:30 AM EDT",2018,9,17,12,53,30
com.vivo.browser,,com.vivo.browser,"Sep 17, 2018, 12:49:21 AM EDT",2018,9,17,12,49,21
WeChat,https://play.google.com/store/apps/details?id=com.tencent.mm,WeChat,"Sep 17, 2018, 12:29:06 AM EDT",2018,9,17,12,29,6
com.vivo.upslide,,com.vivo.upslid,"Sep 17, 2018, 12:21:37 AM EDT",2018,9,17,12,21,37
NetEase Youdao Dictionary,https://play.google.com/store/apps/details?id=com.youdao.dict,NetEase Youdao Dictionary,"Sep 17, 2018, 12:21:28 AM EDT",2018,9,17,12,21,28
WeChat,https://play.google.com/store/apps/details?id=com.tencent.mm,WeChat,"Sep 16, 2018, 11:25:01 PM EDT",2018,9,16,23,25,1
Instagram,https://play.google.com/store/apps/details?id=com.instagram.android,Instagram,"Sep 16, 2018, 11:24:28 PM EDT",2018,9,16,23,24,28
com.ifeng.news2,,com.ifeng.news,"Sep 16, 2018, 11:05:44 PM EDT",2018,9,16,23,5,44
Bank of America Mobile Banking,https://play.google.com/store/apps/details?id=com.infonow.bofa,Bank of America Mobile Banking,"Sep 16, 2018, 11:05:34 PM EDT",2018,9,16,23,5,34
Messaging,https://play.google.com/store/apps/details?id=com.android.mms,Messaging,"Sep 16, 2018, 11:00:23 PM EDT",2018,9,16,23,0,23
com.vivo.gallery,,com.vivo.gallery,"Sep 16, 2018, 10:35:40 PM EDT",2018,9,16,22,35,40
QQmail,https://play.google.com/store/apps/details?id=com.tencent.androidqqmail,QQmail,"Sep 16, 2018, 10:35:23 PM EDT",2018,9,16,22,35,23
NYTimes - Latest News,https://www.google.com/url?q=https://%255BENTER-YOUR-URL-HERE%255D&usg=AFQjCNHi2-NHtvDMT82zC3MZDmi4LSXpxw,Section Pag,"Sep 16, 2018, 10:21:02 PM EDT",2018,9,16,22,21,2
"Yelp: Food, Shopping, Services Nearby",https://www.google.com/url?q=https://www.yelp.com/biz/hot-n-juicy-crawfish-falls-church&usg=AFQjCNGYhhECjGZ6efRm7PoTNc59AiDjKQ,"Hot N Juicy Crawfish, Falls Church","Sep 16, 2018, 10:21:02 PM EDT",2018,9,16,22,21,2
"Yelp: Food, Shopping, Services Nearby",https://www.google.com/url?q=https://www.yelp.com/search%3Ffind_desc%3DHot%2Band%2BJucy%2BCrawfish&usg=AFQjCNEqexBWJy53xWdqVN315pdFpKRkqw,Hot and Jucy Crawfish,"Sep 16, 2018, 10:21:02 PM EDT",2018,9,16,22,21,2
"Yelp: Food, Shopping, Services Nearby",https://www.google.com/url?q=https://www.yelp.com/search%3Ffind_desc%3DGyu-kaku%2BJapanese%2BBBQ&usg=AFQjCNF0c_B3o5xThnu0cvbIPC8fiOSf1A,Gyu-kaku Japanese BBQ,"Sep 16, 2018, 10:21:02 PM EDT",2018,9,16,22,21,2
"Yelp: Food, Shopping, Services Nearby",https://www.google.com/url?q=https://www.yelp.com/biz/gyu-kaku-japanese-bbq-arlington&usg=AFQjCNFvflLKAKxuj0B6iUQdGtc6IeQclg,"Gyu-Kaku Japanese BBQ, Arlington","Sep 16, 2018, 10:21:00 PM EDT",2018,9,16,22,21,0
"Yelp: Food, Shopping, Services Nearby",https://www.google.com/url?q=https://www.yelp.com/biz/sticky-rice-washington&usg=AFQjCNFS9J3VvSStBo39kwOF5-e5yH_brQ,"Sticky Rice, Washington","Sep 16, 2018, 10:21:00 PM EDT",2018,9,16,22,21,0
"Yelp: Food, Shopping, Services Nearby",https://www.google.com/url?q=https://www.yelp.com/biz/toryumon-japanese-house-washington&usg=AFQjCNEboEk2kLUbTOe3qRN0pVsS9HFjMA,"Toryumon Japanese House, Washington","Sep 16, 2018, 10:21:00 PM EDT",2018,9,16,22,21,0
"Yelp: Food, Shopping, Services Nearby",https://www.google.com/url?q=https://www.yelp.com/search%3Ffind_desc%3DGYU-KAU&usg=AFQjCNFkSQ6PyYZzR3C7hx_tjGHdCZQqKg,GYU-KAU,"Sep 16, 2018, 10:21:00 PM EDT",2018,9,16,22,21,0
QQmail,https://play.google.com/store/apps/details?id=com.tencent.androidqqmail,QQmail,"Sep 16, 2018, 10:04:55 PM EDT",2018,9,16,22,4,55
com.bbk.launcher2,,com.bbk.launcher,"Sep 16, 2018, 10:03:25 PM EDT",2018,9,16,22,3,25
WeChat,https://play.google.com/store/apps/details?id=com.tencent.mm,WeChat,"Sep 16, 2018, 10:02:01 PM EDT",2018,9,16,22,2,1
YouTube,https://play.google.com/store/apps/details?id=com.google.android.youtube,YouTub,"Sep 16, 2018, 9:48:35 PM EDT",2018,9,16,21,48,35
Alipay,https://play.google.com/store/apps/details?id=com.eg.android.AlipayGphone,Alipay,"Sep 16, 2018, 9:47:02 PM EDT",2018,9,16,21,47,2
WhatsApp Messenger,https://play.google.com/store/apps/details?id=com.whatsapp,WhatsApp Messenger,"Sep 16, 2018, 9:46:33 PM EDT",2018,9,16,21,46,33
com.vivo.upslide,,com.vivo.upslid,"Sep 16, 2018, 9:46:31 PM EDT",2018,9,16,21,46,31
Messaging,https://play.google.com/store/apps/details?id=com.android.mms,Messaging,"Sep 16, 2018, 9:38:56 PM EDT",2018,9,16,21,38,56
Xiami Music,https://play.google.com/store/apps/details?id=fm.xiami.main,Xiami Music,"Sep 16, 2018, 9:38:31 PM EDT",2018,9,16,21,38,31
com.vivo.email,,com.vivo.email,"Sep 16, 2018, 9:29:29 PM EDT",2018,9,16,21,29,29
NYTimes - Latest News,https://play.google.com/store/apps/details?id=com.nytimes.android,NYTimes - Latest News,"Sep 16, 2018, 9:26:36 PM EDT",2018,9,16,21,26,36
Instagram,https://play.google.com/store/apps/details?id=com.instagram.android,Instagram,"Sep 16, 2018, 9:20:50 PM EDT",2018,9,16,21,20,50
com.vivo.gallery,,com.vivo.gallery,"Sep 16, 2018, 9:20:25 PM EDT",2018,9,16,21,20,25
com.android.camera,,com.android.camera,"Sep 16, 2018, 9:20:09 PM EDT",2018,9,16,21,20,9
WeChat,https://play.google.com/store/apps/details?id=com.tencent.mm,WeChat,"Sep 16, 2018, 8:40:50 PM EDT",2018,9,16,20,40,50
com.vivo.upslide,,com.vivo.upslid,"Sep 16, 2018, 8:28:16 PM EDT",2018,9,16,20,28,16
WeChat,https://play.google.com/store/apps/details?id=com.tencent.mm,WeChat,"Sep 16, 2018, 4:18:46 PM EDT",2018,9,16,16,18,46
com.vivo.upslide,,com.vivo.upslid,"Sep 16, 2018, 4:18:38 PM EDT",2018,9,16,16,18,38
NYTimes - Latest News,https://play.google.com/store/apps/details?id=com.nytimes.android,NYTimes - Latest News,"Sep 16, 2018, 4:17:46 PM EDT",2018,9,16,16,17,46
com.bbk.launcher2,,com.bbk.launcher,"Sep 16, 2018, 4:17:35 PM EDT",2018,9,16,16,17,35
Alipay,https://play.google.com/store/apps/details?id=com.eg.android.AlipayGphone,Alipay,"Sep 16, 2018, 4:17:29 PM EDT",2018,9,16,16,17,29
com.ifeng.news2,,com.ifeng.news,"Sep 16, 2018, 4:16:34 PM EDT",2018,9,16,16,16,34
com.bbk.launcher2,,com.bbk.launcher,"Sep 16, 2018, 3:38:09 PM EDT",2018,9,16,15,38,9
QQ,https://play.google.com/store/apps/details?id=com.tencent.mobileqq,QQ,"Sep 16, 2018, 3:38:09 PM EDT",2018,9,16,15,38,9
Alipay,https://play.google.com/store/apps/details?id=com.eg.android.AlipayGphone,Alipay,"Sep 16, 2018, 3:33:10 PM EDT",2018,9,16,15,33,10
com.android.packageinstaller,,com.android.packageinstaller,"Sep 16, 2018, 3:08:51 PM EDT",2018,9,16,15,8,51
com.vivo.browser,,com.vivo.browser,"Sep 16, 2018, 3:05:36 PM EDT",2018,9,16,15,5,36
Alipay,https://play.google.com/store/apps/details?id=com.eg.android.AlipayGphone,Alipay,"Sep 16, 2018, 3:00:58 PM EDT",2018,9,16,15,0,58
Alipay,https://play.google.com/store/apps/details?id=com.eg.android.AlipayGphone,Alipay,"Sep 16, 2018, 2:13:02 PM EDT",2018,9,16,14,13,2
com.bbk.launcher2,,com.bbk.launcher,"Sep 16, 2018, 2:12:51 PM EDT",2018,9,16,14,12,51
NYTimes - Latest News,https://play.google.com/store/apps/details?id=com.nytimes.android,NYTimes - Latest News,"Sep 16, 2018, 2:01:55 PM EDT",2018,9,16,14,1,55
Instagram,https://play.google.com/store/apps/details?id=com.instagram.android,Instagram,"Sep 16, 2018, 1:56:19 PM EDT",2018,9,16,13,56,19
Messaging,https://play.google.com/store/apps/details?id=com.android.mms,Messaging,"Sep 16, 2018, 1:55:57 PM EDT",2018,9,16,13,55,57
WeChat,https://play.google.com/store/apps/details?id=com.tencent.mm,WeChat,"Sep 16, 2018, 1:37:44 PM EDT",2018,9,16,13,37,44
WeChat,https://play.google.com/store/apps/details?id=com.tencent.mm,WeChat,"Sep 16, 2018, 12:14:28 PM EDT",2018,9,16,24,14,28
WeChat,https://play.google.com/store/apps/details?id=com.tencent.mm,WeChat,"Sep 16, 2018, 11:00:04 AM EDT",2018,9,16,11,0,4
com.bbk.launcher2,,com.bbk.launcher,"Sep 16, 2018, 11:00:03 AM EDT",2018,9,16,11,0,3
com.bbk.launcher2,,com.bbk.launcher,"Sep 16, 2018, 10:25:23 AM EDT",2018,9,16,10,25,23
Instagram,https://play.google.com/store/apps/details?id=com.instagram.android,Instagram,"Sep 16, 2018, 10:25:22 AM EDT",2018,9,16,10,25,22
com.android.packageinstaller,,com.android.packageinstaller,"Sep 16, 2018, 10:25:18 AM EDT",2018,9,16,10,25,18
WeChat,https://play.google.com/store/apps/details?id=com.tencent.mm,WeChat,"Sep 16, 2018, 10:25:01 AM EDT",2018,9,16,10,25,1
com.bbk.launcher2,,com.bbk.launcher,"Sep 16, 2018, 9:46:51 AM EDT",2018,9,16,9,46,51
Messaging,https://play.google.com/store/apps/details?id=com.android.mms,Messaging,"Sep 16, 2018, 9:46:49 AM EDT",2018,9,16,9,46,49
Alipay,https://play.google.com/store/apps/details?id=com.eg.android.AlipayGphone,Alipay,"Sep 16, 2018, 9:46:26 AM EDT",2018,9,16,9,46,26
QQmail,https://play.google.com/store/apps/details?id=com.tencent.androidqqmail,QQmail,"Sep 16, 2018, 9:46:15 AM EDT",2018,9,16,9,46,15
WeChat,https://play.google.com/store/apps/details?id=com.tencent.mm,WeChat,"Sep 16, 2018, 9:45:17 AM EDT",2018,9,16,9,45,17
com.vivo.upslide,,com.vivo.upslid,"Sep 16, 2018, 9:24:08 AM EDT",2018,9,16,9,24,8
com.bbk.launcher2,,com.bbk.launcher,"Sep 16, 2018, 8:54:51 AM EDT",2018,9,16,8,54,51
WeChat,https://play.google.com/store/apps/details?id=com.tencent.mm,WeChat,"Sep 16, 2018, 7:15:49 AM EDT",2018,9,16,7,15,49
Android,,Interacted with Unknown Device operating system,"Sep 16, 2018, 3:00:00 AM EDT",2018,9,16,3,0,0
WeChat,https://play.google.com/store/apps/details?id=com.tencent.mm,WeChat,"Sep 16, 2018, 12:16:14 AM EDT",2018,9,16,12,16,14
com.bbk.launcher2,,com.bbk.launcher,"Sep 16, 2018, 12:16:13 AM EDT",2018,9,16,12,16,13
com.ifeng.news2,,com.ifeng.news,"Sep 16, 2018, 12:14:44 AM EDT",2018,9,16,12,14,44
com.vivo.browser,,com.vivo.browser,"Sep 16, 2018, 12:07:52 AM EDT",2018,9,16,12,7,52
Alipay,https://play.google.com/store/apps/details?id=com.eg.android.AlipayGphone,Alipay,"Sep 16, 2018, 12:07:31 AM EDT",2018,9,16,12,7,31
com.vivo.magazine,,com.vivo.magazin,"Sep 15, 2018, 11:43:23 PM EDT",2018,9,15,23,43,23
Alipay,https://play.google.com/store/apps/details?id=com.eg.android.AlipayGphone,Alipay,"Sep 15, 2018, 11:21:42 PM EDT",2018,9,15,23,21,42
com.netease.vopen,,com.netease.vopen,"Sep 15, 2018, 11:21:35 PM EDT",2018,9,15,23,21,35
com.bbk.launcher2,,com.bbk.launcher,"Sep 15, 2018, 9:56:55 PM EDT",2018,9,15,21,56,55
WeChat,https://play.google.com/store/apps/details?id=com.tencent.mm,WeChat,"Sep 15, 2018, 9:56:07 PM EDT",2018,9,15,21,56,7
Instagram,https://play.google.com/store/apps/details?id=com.instagram.android,Instagram,"Sep 15, 2018, 9:56:04 PM EDT",2018,9,15,21,56,4
com.android.packageinstaller,,com.android.packageinstaller,"Sep 15, 2018, 9:55:55 PM EDT",2018,9,15,21,55,55
com.bbk.launcher2,,com.bbk.launcher,"Sep 15, 2018, 9:02:45 PM EDT",2018,9,15,21,2,45
Messaging,https://play.google.com/store/apps/details?id=com.android.mms,Messaging,"Sep 15, 2018, 9:02:39 PM EDT",2018,9,15,21,2,39
com.netease.vopen,,com.netease.vopen,"Sep 15, 2018, 8:44:56 PM EDT",2018,9,15,20,44,56
Instagram,https://play.google.com/store/apps/details?id=com.instagram.android,Instagram,"Sep 15, 2018, 8:36:19 PM EDT",2018,9,15,20,36,19
NYTimes - Latest News,https://play.google.com/store/apps/details?id=com.nytimes.android,NYTimes - Latest News,"Sep 15, 2018, 8:36:16 PM EDT",2018,9,15,20,36,16
Alipay,https://play.google.com/store/apps/details?id=com.eg.android.AlipayGphone,Alipay,"Sep 15, 2018, 8:20:39 PM EDT",2018,9,15,20,20,39
Contacts,https://play.google.com/store/apps/details?id=com.android.contacts,Contacts,"Sep 15, 2018, 7:50:13 PM EDT",2018,9,15,19,50,13
YouTube,https://play.google.com/store/apps/details?id=com.google.android.youtube,YouTub,"Sep 15, 2018, 7:46:36 PM EDT",2018,9,15,19,46,36
com.vivo.upslide,,com.vivo.upslid,"Sep 15, 2018, 7:46:29 PM EDT",2018,9,15,19,46,29
